"","ABA.test.Producto","NO","SI"
"7864","EQUIPO CONTRATISTA",100,0
"7865","EQUIPO CONTRATISTA",100,0
"7866","EQUIPO CONTRATISTA",100,0
"7867","EQUIPO CONTRATISTA",100,0
"7868","EQUIPO CONTRATISTA",100,0
"7869","EQUIPO CONTRATISTA",100,0
"7870","EQUIPO CONTRATISTA",100,0
"7871","EQUIPO CONTRATISTA",100,0
"7872","EQUIPO CONTRATISTA",100,0
"7873","EQUIPO CONTRATISTA",100,0
"7874","EQUIPO CONTRATISTA",100,0
"7875","EQUIPO CONTRATISTA",100,0
"7876","EQUIPO CONTRATISTA",100,0
"7877","EQUIPO CONTRATISTA",100,0
"7878","EQUIPO CONTRATISTA",100,0
"7879","EQUIPO CONTRATISTA",100,0
"7880","EQUIPO CONTRATISTA",100,0
"7881","EQUIPO CONTRATISTA",100,0
"7882","EQUIPO CONTRATISTA",100,0
"7883","EQUIPO CONTRATISTA",100,0
"7884","EQUIPO CONTRATISTA",100,0
"7885","EQUIPO CONTRATISTA",100,0
"7886","EQUIPO CONTRATISTA",100,0
"7887","EQUIPO CONTRATISTA",100,0
"7888","EQUIPO CONTRATISTA",100,0
"7889","EQUIPO CONTRATISTA",100,0
"7890","EQUIPO CONTRATISTA",100,0
"7891","EQUIPO CONTRATISTA",100,0
"7892","EQUIPO CONTRATISTA",100,0
"7893","EQUIPO CONTRATISTA",100,0
"7894","EQUIPO CONTRATISTA",100,0
"7895","EQUIPO CONTRATISTA",100,0
"7896","EQUIPO CONTRATISTA",100,0
"7897","EQUIPO CONTRATISTA",100,0
"7898","EQUIPO CONTRATISTA",100,0
"7899","EQUIPO CONTRATISTA",100,0
"7900","EQUIPO CONTRATISTA",100,0
"7901","EQUIPO CONTRATISTA",100,0
"7902","EQUIPO CONTRATISTA",100,0
"7903","EQUIPO CONTRATISTA",100,0
"7904","EQUIPO CONTRATISTA",100,0
"7905","EQUIPO CONTRATISTA",100,0
"7906","EQUIPO CONTRATISTA",100,0
"7907","EQUIPO CONTRATISTA",100,0
"7908","EQUIPO CONTRATISTA",100,0
"7909","EQUIPO CONTRATISTA",100,0
"7910","EQUIPO CONTRATISTA",100,0
"7911","EQUIPO CONTRATISTA",100,0
"7912","EQUIPO CONTRATISTA",100,0
"7913","EQUIPO CONTRATISTA",100,0
"7914","EQUIPO CONTRATISTA",100,0
"7915","EQUIPO CONTRATISTA",100,0
"7916","EQUIPO CONTRATISTA",100,0
"7917","EQUIPO CONTRATISTA",100,0
"7918","EQUIPO CONTRATISTA",100,0
"7919","EQUIPO CONTRATISTA",100,0
"7920","EQUIPO CONTRATISTA",100,0
"7921","EQUIPO CONTRATISTA",100,0
"7922","EQUIPO CONTRATISTA",100,0
"7923","EQUIPO CONTRATISTA",100,0
"7924","EQUIPO CONTRATISTA",100,0
"7925","EQUIPO CONTRATISTA",100,0
"7926","EQUIPO CONTRATISTA",100,0
"7927","EQUIPO CONTRATISTA",100,0
"7928","EQUIPO CONTRATISTA",100,0
"7929","EQUIPO CONTRATISTA",100,0
"7930","EQUIPO CONTRATISTA",100,0
"7931","EQUIPO CONTRATISTA",100,0
"7932","EQUIPO CONTRATISTA",100,0
"7933","EQUIPO CONTRATISTA",100,0
"7934","EQUIPO CONTRATISTA",100,0
"7935","EQUIPO CONTRATISTA",100,0
"7936","EQUIPO CONTRATISTA",100,0
"7937","EQUIPO CONTRATISTA",100,0
"7938","EQUIPO CONTRATISTA",100,0
"7939","EQUIPO CONTRATISTA",100,0
"7940","EQUIPO CONTRATISTA",100,0
"7941","EQUIPO CONTRATISTA",100,0
"7942","EQUIPO CONTRATISTA",100,0
"7943","EQUIPO CONTRATISTA",100,0
"7944","EQUIPO CONTRATISTA",100,0
"7945","EQUIPO CONTRATISTA",100,0
"7946","EQUIPO CONTRATISTA",100,0
"7947","EQUIPO CONTRATISTA",100,0
"7948","EQUIPO CONTRATISTA",100,0
"7949","EQUIPO CONTRATISTA",100,0
"7950","EQUIPO CONTRATISTA",100,0
"7951","EQUIPO CONTRATISTA",100,0
"7952","EQUIPO CONTRATISTA",100,0
"7953","EQUIPO CONTRATISTA",100,0
"7954","EQUIPO CONTRATISTA",100,0
"7955","EQUIPO CONTRATISTA",100,0
"7956","EQUIPO CONTRATISTA",100,0
"7957","EQUIPO CONTRATISTA",100,0
"7958","EQUIPO CONTRATISTA",100,0
"7959","EQUIPO CONTRATISTA",100,0
"7960","EQUIPO CONTRATISTA",100,0
"7961","EQUIPO CONTRATISTA",100,0
"7962","EQUIPO CONTRATISTA",100,0
"7963","EQUIPO CONTRATISTA",100,0
"7964","EQUIPO CONTRATISTA",100,0
"7965","EQUIPO CONTRATISTA",100,0
"7966","EQUIPO CONTRATISTA",100,0
"7967","EQUIPO CONTRATISTA",100,0
"7968","EQUIPO CONTRATISTA",100,0
"7969","EQUIPO CONTRATISTA",100,0
"7970","EQUIPO CONTRATISTA",100,0
"7971","EQUIPO CONTRATISTA",100,0
"7972","EQUIPO CONTRATISTA",100,0
"7973","EQUIPO CONTRATISTA",100,0
"7974","EQUIPO CONTRATISTA",100,0
"7975","EQUIPO CONTRATISTA",100,0
"7976","EQUIPO CONTRATISTA",100,0
"7977","EQUIPO CONTRATISTA",100,0
"7978","EQUIPO CONTRATISTA",100,0
"7979","EQUIPO CONTRATISTA",100,0
"7980","EQUIPO CONTRATISTA",100,0
"7981","EQUIPO CONTRATISTA",100,0
"7982","EQUIPO CONTRATISTA",100,0
"7983","EQUIPO CONTRATISTA",100,0
"7984","EQUIPO CONTRATISTA",100,0
"7985","EQUIPO CONTRATISTA",100,0
"7986","EQUIPO CONTRATISTA",100,0
"7987","EQUIPO CONTRATISTA",100,0
"7988","EQUIPO CONTRATISTA",100,0
"7989","EQUIPO CONTRATISTA",100,0
"7990","EQUIPO CONTRATISTA",100,0
"7991","EQUIPO CONTRATISTA",100,0
"7992","EQUIPO CONTRATISTA",100,0
"7993","EQUIPO CONTRATISTA",100,0
"7994","EQUIPO CONTRATISTA",100,0
"7995","EQUIPO CONTRATISTA",100,0
"7996","EQUIPO CONTRATISTA",100,0
"7997","EQUIPO CONTRATISTA",100,0
"7998","EQUIPO CONTRATISTA",100,0
"7999","EQUIPO CONTRATISTA",100,0
"8000","EQUIPO CONTRATISTA",100,0
"8001","EQUIPO CONTRATISTA",100,0
"8002","EQUIPO CONTRATISTA",100,0
"8003","EQUIPO CONTRATISTA",100,0
"8004","EQUIPO CONTRATISTA",100,0
"8005","EQUIPO CONTRATISTA",100,0
"8006","EQUIPO CONTRATISTA",100,0
"8007","EQUIPO CONTRATISTA",100,0
"8008","EQUIPO CONTRATISTA",100,0
"8009","EQUIPO CONTRATISTA",100,0
"8010","EQUIPO CONTRATISTA",100,0
"8011","EQUIPO CONTRATISTA",100,0
"8012","EQUIPO CONTRATISTA",100,0
"8013","EQUIPO CONTRATISTA",100,0
"8014","EQUIPO CONTRATISTA",100,0
"8015","EQUIPO CONTRATISTA",100,0
"8016","EQUIPO CONTRATISTA",100,0
"8017","EQUIPO CONTRATISTA",100,0
"8018","EQUIPO CONTRATISTA",100,0
"8019","EQUIPO CONTRATISTA",100,0
"8020","EQUIPO CONTRATISTA",100,0
"8021","EQUIPO CONTRATISTA",100,0
"8022","EQUIPO CONTRATISTA",100,0
"8023","EQUIPO CONTRATISTA",100,0
"8024","EQUIPO CONTRATISTA",100,0
"8025","EQUIPO CONTRATISTA",100,0
"8026","EQUIPO CONTRATISTA",100,0
"8027","EQUIPO CONTRATISTA",100,0
"8028","EQUIPO CONTRATISTA",100,0
"8029","EQUIPO CONTRATISTA",100,0
"8030","EQUIPO CONTRATISTA",100,0
"8031","EQUIPO CONTRATISTA",100,0
"8032","EQUIPO CONTRATISTA",100,0
"8033","EQUIPO CONTRATISTA",100,0
"8034","EQUIPO CONTRATISTA",100,0
"8035","EQUIPO CONTRATISTA",100,0
"8036","EQUIPO CONTRATISTA",100,0
"8037","EQUIPO CONTRATISTA",100,0
"8038","EQUIPO CONTRATISTA",100,0
"8039","EQUIPO CONTRATISTA",100,0
"8040","EQUIPO CONTRATISTA",100,0
"8041","EQUIPO CONTRATISTA",100,0
"8042","EQUIPO CONTRATISTA",100,0
"8043","EQUIPO CONTRATISTA",100,0
"8044","EQUIPO CONTRATISTA",100,0
"8045","EQUIPO CONTRATISTA",100,0
"8046","EQUIPO CONTRATISTA",100,0
"8047","EQUIPO CONTRATISTA",100,0
"8048","EQUIPO CONTRATISTA",100,0
"8049","EQUIPO CONTRATISTA",100,0
"8050","EQUIPO CONTRATISTA",100,0
"8051","EQUIPO CONTRATISTA",100,0
"8052","EQUIPO CONTRATISTA",100,0
"8053","EQUIPO CONTRATISTA",100,0
"8054","EQUIPO CONTRATISTA",100,0
"8055","EQUIPO CONTRATISTA",100,0
"8056","EQUIPO CONTRATISTA",100,0
"8057","EQUIPO CONTRATISTA",100,0
"8058","EQUIPO CONTRATISTA",100,0
"8059","EQUIPO CONTRATISTA",100,0
"8060","EQUIPO CONTRATISTA",100,0
"8061","EQUIPO CONTRATISTA",100,0
"8062","EQUIPO CONTRATISTA",100,0
"8063","EQUIPO CONTRATISTA",100,0
"8064","EQUIPO CONTRATISTA",100,0
"8065","EQUIPO CONTRATISTA",100,0
"8066","EQUIPO CONTRATISTA",100,0
"8067","EQUIPO CONTRATISTA",100,0
"8068","EQUIPO CONTRATISTA",100,0
"8069","EQUIPO CONTRATISTA",100,0
"8070","EQUIPO CONTRATISTA",100,0
"8071","EQUIPO CONTRATISTA",100,0
"8072","EQUIPO CONTRATISTA",100,0
"8073","EQUIPO CONTRATISTA",100,0
"8074","EQUIPO CONTRATISTA",100,0
"8075","EQUIPO CONTRATISTA",100,0
"8076","EQUIPO CONTRATISTA",100,0
"8077","EQUIPO CONTRATISTA",100,0
"8078","EQUIPO CONTRATISTA",100,0
"8079","EQUIPO CONTRATISTA",100,0
"8080","EQUIPO CONTRATISTA",100,0
"8081","EQUIPO CONTRATISTA",100,0
"8082","EQUIPO CONTRATISTA",100,0
"8083","EQUIPO CONTRATISTA",100,0
"8084","EQUIPO CONTRATISTA",100,0
"8085","EQUIPO CONTRATISTA",100,0
"8086","EQUIPO CONTRATISTA",100,0
"8087","EQUIPO CONTRATISTA",100,0
"8088","EQUIPO CONTRATISTA",100,0
"8089","EQUIPO CONTRATISTA",100,0
"8090","EQUIPO CONTRATISTA",100,0
"8091","EQUIPO CONTRATISTA",100,0
"8092","EQUIPO CONTRATISTA",100,0
"8093","EQUIPO CONTRATISTA",100,0
"8094","EQUIPO CONTRATISTA",100,0
"8095","EQUIPO CONTRATISTA",100,0
"8096","EQUIPO CONTRATISTA",100,0
"8097","EQUIPO CONTRATISTA",100,0
"8098","EQUIPO CONTRATISTA",100,0
"8099","EQUIPO CONTRATISTA",100,0
"8100","EQUIPO CONTRATISTA",100,0
"8101","EQUIPO CONTRATISTA",100,0
"8102","EQUIPO CONTRATISTA",100,0
"8103","EQUIPO CONTRATISTA",100,0
"8104","EQUIPO CONTRATISTA",100,0
"8105","EQUIPO CONTRATISTA",100,0
"8106","EQUIPO CONTRATISTA",100,0
"8107","EQUIPO CONTRATISTA",100,0
"8108","EQUIPO CONTRATISTA",100,0
"8109","EQUIPO CONTRATISTA",100,0
"8110","EQUIPO CONTRATISTA",100,0
"8111","EQUIPO CONTRATISTA",100,0
"8112","EQUIPO CONTRATISTA",100,0
"8113","EQUIPO CONTRATISTA",100,0
"8114","EQUIPO CONTRATISTA",100,0
"8115","EQUIPO CONTRATISTA",100,0
"8116","EQUIPO CONTRATISTA",100,0
"8117","EQUIPO CONTRATISTA",100,0
"8118","EQUIPO CONTRATISTA",100,0
"8119","EQUIPO CONTRATISTA",100,0
"8120","EQUIPO CONTRATISTA",100,0
"8121","EQUIPO CONTRATISTA",100,0
"8122","EQUIPO CONTRATISTA",100,0
"8123","EQUIPO CONTRATISTA",100,0
"8124","EQUIPO CONTRATISTA",100,0
"8125","EQUIPO CONTRATISTA",100,0
"8126","EQUIPO CONTRATISTA",100,0
"8127","EQUIPO CONTRATISTA",100,0
"8128","EQUIPO CONTRATISTA",100,0
"8129","EQUIPO CONTRATISTA",100,0
"8130","EQUIPO CONTRATISTA",100,0
"8131","EQUIPO CONTRATISTA",100,0
"8132","EQUIPO CONTRATISTA",100,0
"8133","EQUIPO CONTRATISTA",100,0
"8134","EQUIPO CONTRATISTA",100,0
"8135","EQUIPO CONTRATISTA",100,0
"8136","EQUIPO CONTRATISTA",100,0
"8137","EQUIPO CONTRATISTA",100,0
"8138","EQUIPO CONTRATISTA",100,0
"8139","EQUIPO CONTRATISTA",100,0
"8140","EQUIPO CONTRATISTA",100,0
"8141","EQUIPO CONTRATISTA",100,0
"8142","EQUIPO CONTRATISTA",100,0
"8143","EQUIPO CONTRATISTA",100,0
"8144","EQUIPO CONTRATISTA",100,0
"8145","EQUIPO CONTRATISTA",100,0
"8146","EQUIPO CONTRATISTA",100,0
"8147","EQUIPO CONTRATISTA",100,0
"8148","EQUIPO CONTRATISTA",100,0
"8149","EQUIPO CONTRATISTA",100,0
"8150","EQUIPO CONTRATISTA",100,0
"8151","EQUIPO CONTRATISTA",100,0
"8152","EQUIPO CONTRATISTA",100,0
"8153","EQUIPO CONTRATISTA",100,0
"8154","EQUIPO CONTRATISTA",100,0
"8155","EQUIPO CONTRATISTA",100,0
"8156","EQUIPO CONTRATISTA",100,0
"8157","EQUIPO CONTRATISTA",100,0
"8158","EQUIPO CONTRATISTA",100,0
"8159","EQUIPO CONTRATISTA",100,0
"8160","EQUIPO CONTRATISTA",100,0
"8161","EQUIPO CONTRATISTA",100,0
"8162","EQUIPO CONTRATISTA",100,0
"8163","EQUIPO CONTRATISTA",100,0
"8164","EQUIPO CONTRATISTA",100,0
"8165","EQUIPO CONTRATISTA",100,0
"8166","EQUIPO CONTRATISTA",100,0
"8167","EQUIPO CONTRATISTA",100,0
"8168","EQUIPO CONTRATISTA",100,0
"8169","EQUIPO CONTRATISTA",100,0
"8170","EQUIPO CONTRATISTA",100,0
"8171","EQUIPO CONTRATISTA",100,0
"8172","EQUIPO CONTRATISTA",100,0
"8173","ABASIF: EL SEGURO DE CASA",100,0
"8174","EQUIPO ELECTRONICO",100,0
"8175","EQUIPO ELECTRONICO",100,0
"8176","EQUIPO ELECTRONICO",100,0
"8177","EQUIPO ELECTRONICO",100,0
"8178","EQUIPO ELECTRONICO",100,0
"8179","ABASEGURO EMPRESARIAL",100,0
"8180","VIBIA",100,0
"8181","VIBIA",100,0
"8182","EQUIPO CONTRATISTA",100,0
"8183","EQUIPO ELECTRONICO",100,0
"8184","EQUIPO ELECTRONICO",100,0
"8185","EQUIPO ELECTRONICO",100,0
"8186","EQUIPO ELECTRONICO",100,0
"8187","EQUIPO ELECTRONICO",100,0
"8188","EQUIPO ELECTRONICO",100,0
"8189","EQUIPO ELECTRONICO",100,0
"8190","EQUIPO ELECTRONICO",100,0
"8191","EQUIPO ELECTRONICO",100,0
"8192","EQUIPO ELECTRONICO",100,0
"8193","EQUIPO ELECTRONICO",100,0
"8194","EQUIPO ELECTRONICO",100,0
"8195","EQUIPO ELECTRONICO",100,0
"8196","EQUIPO ELECTRONICO",100,0
"8197","ROTURA MAQ. Y CAL.",100,0
"8198","EQUIPO CONTRATISTA",100,0
"8199","EQUIPO CONTRATISTA",100,0
"8200","EQUIPO CONTRATISTA",100,0
"8201","EQUIPO CONTRATISTA",100,0
"8202","EQUIPO CONTRATISTA",100,0
"8203","EQUIPO CONTRATISTA",100,0
"8204","EQUIPO CONTRATISTA",100,0
"8205","EQUIPO CONTRATISTA",100,0
"8206","EQUIPO CONTRATISTA",100,0
"8207","EQUIPO CONTRATISTA",100,0
"8208","EQUIPO CONTRATISTA",100,0
"8209","EQUIPO CONTRATISTA",100,0
"8210","EQUIPO CONTRATISTA",100,0
"8211","EQUIPO CONTRATISTA",100,0
"8212","EQUIPO CONTRATISTA",100,0
"8213","EQUIPO CONTRATISTA",100,0
"8214","EQUIPO CONTRATISTA",100,0
"8215","EQUIPO CONTRATISTA",100,0
"8216","EQUIPO CONTRATISTA",100,0
"8217","EQUIPO CONTRATISTA",100,0
"8218","EQUIPO CONTRATISTA",100,0
"8219","EQUIPO CONTRATISTA",100,0
"8220","EQUIPO CONTRATISTA",100,0
"8221","EQUIPO CONTRATISTA",100,0
"8222","EQUIPO CONTRATISTA",100,0
"8223","EQUIPO CONTRATISTA",100,0
"8224","EQUIPO CONTRATISTA",100,0
"8225","EQUIPO CONTRATISTA",100,0
"8226","EQUIPO CONTRATISTA",100,0
"8227","EQUIPO CONTRATISTA",100,0
"8228","EQUIPO CONTRATISTA",100,0
"8229","EQUIPO CONTRATISTA",100,0
"8230","EQUIPO CONTRATISTA",100,0
"8231","EQUIPO CONTRATISTA",100,0
"8232","EQUIPO CONTRATISTA",100,0
"8233","EQUIPO CONTRATISTA",100,0
"8234","EQUIPO CONTRATISTA",100,0
"8235","EQUIPO CONTRATISTA",100,0
"8236","EQUIPO CONTRATISTA",100,0
"8237","EQUIPO CONTRATISTA",100,0
"8238","EQUIPO CONTRATISTA",100,0
"8239","EQUIPO CONTRATISTA",100,0
"8240","EQUIPO CONTRATISTA",100,0
"8241","EQUIPO CONTRATISTA",100,0
"8242","EQUIPO CONTRATISTA",100,0
"8243","EQUIPO CONTRATISTA",100,0
"8244","EQUIPO CONTRATISTA",100,0
"8245","EQUIPO CONTRATISTA",100,0
"8246","EQUIPO CONTRATISTA",100,0
"8247","EQUIPO CONTRATISTA",100,0
"8248","EQUIPO CONTRATISTA",100,0
"8249","EQUIPO CONTRATISTA",100,0
"8250","EQUIPO CONTRATISTA",100,0
"8251","EQUIPO CONTRATISTA",100,0
"8252","EQUIPO CONTRATISTA",100,0
"8253","EQUIPO CONTRATISTA",100,0
"8254","EQUIPO CONTRATISTA",100,0
"8255","EQUIPO CONTRATISTA",100,0
"8256","EQUIPO CONTRATISTA",100,0
"8257","EQUIPO CONTRATISTA",100,0
"8258","EQUIPO CONTRATISTA",100,0
"8259","EQUIPO CONTRATISTA",100,0
"8260","EQUIPO CONTRATISTA",100,0
"8261","EQUIPO CONTRATISTA",100,0
"8262","EQUIPO CONTRATISTA",100,0
"8263","EQUIPO CONTRATISTA",100,0
"8264","EQUIPO CONTRATISTA",100,0
"8265","EQUIPO CONTRATISTA",100,0
"8266","EQUIPO CONTRATISTA",100,0
"8267","EQUIPO CONTRATISTA",100,0
"8268","EQUIPO CONTRATISTA",100,0
"8269","EQUIPO CONTRATISTA",100,0
"8270","EQUIPO CONTRATISTA",100,0
"8271","EQUIPO CONTRATISTA",100,0
"8272","EQUIPO CONTRATISTA",100,0
"8273","EQUIPO CONTRATISTA",100,0
"8274","EQUIPO CONTRATISTA",100,0
"8275","EQUIPO CONTRATISTA",100,0
"8276","EQUIPO CONTRATISTA",100,0
"8277","EQUIPO CONTRATISTA",100,0
"8278","EQUIPO CONTRATISTA",100,0
"8279","EQUIPO CONTRATISTA",100,0
"8280","EQUIPO CONTRATISTA",100,0
"8281","EQUIPO CONTRATISTA",100,0
"8282","EQUIPO CONTRATISTA",100,0
"8283","EQUIPO CONTRATISTA",100,0
"8284","EQUIPO CONTRATISTA",100,0
"8285","EQUIPO CONTRATISTA",100,0
"8286","EQUIPO CONTRATISTA",100,0
"8287","EQUIPO CONTRATISTA",100,0
"8288","EQUIPO CONTRATISTA",100,0
"8289","EQUIPO CONTRATISTA",100,0
"8290","EQUIPO CONTRATISTA",100,0
"8291","EQUIPO CONTRATISTA",100,0
"8292","EQUIPO CONTRATISTA",100,0
"8293","EQUIPO CONTRATISTA",100,0
"8294","EQUIPO CONTRATISTA",100,0
"8295","EQUIPO CONTRATISTA",100,0
"8296","EQUIPO CONTRATISTA",100,0
"8297","EQUIPO CONTRATISTA",100,0
"8298","EQUIPO CONTRATISTA",100,0
"8299","EQUIPO CONTRATISTA",100,0
"8300","EQUIPO CONTRATISTA",100,0
"8301","EQUIPO CONTRATISTA",100,0
"8302","EQUIPO CONTRATISTA",100,0
"8303","EQUIPO CONTRATISTA",100,0
"8304","EQUIPO CONTRATISTA",100,0
"8305","EQUIPO CONTRATISTA",100,0
"8306","EQUIPO CONTRATISTA",100,0
"8307","EQUIPO CONTRATISTA",100,0
"8308","EQUIPO CONTRATISTA",100,0
"8309","EQUIPO CONTRATISTA",100,0
"8310","EQUIPO CONTRATISTA",100,0
"8311","EQUIPO CONTRATISTA",100,0
"8312","EQUIPO CONTRATISTA",100,0
"8313","EQUIPO CONTRATISTA",100,0
"8314","EQUIPO CONTRATISTA",100,0
"8315","EQUIPO CONTRATISTA",100,0
"8316","EQUIPO CONTRATISTA",100,0
"8317","EQUIPO CONTRATISTA",100,0
"8318","EQUIPO CONTRATISTA",100,0
"8319","EQUIPO CONTRATISTA",100,0
"8320","EQUIPO CONTRATISTA",100,0
"8321","EQUIPO CONTRATISTA",100,0
"8322","EQUIPO CONTRATISTA",100,0
"8323","EQUIPO CONTRATISTA",100,0
"8324","EQUIPO CONTRATISTA",100,0
"8325","EQUIPO CONTRATISTA",100,0
"8326","EQUIPO CONTRATISTA",100,0
"8327","EQUIPO CONTRATISTA",100,0
"8328","EQUIPO CONTRATISTA",100,0
"8329","EQUIPO CONTRATISTA",100,0
"8330","EQUIPO CONTRATISTA",100,0
"8331","EQUIPO CONTRATISTA",100,0
"8332","EQUIPO CONTRATISTA",100,0
"8333","EQUIPO CONTRATISTA",100,0
"8334","EQUIPO CONTRATISTA",100,0
"8335","EQUIPO CONTRATISTA",100,0
"8336","EQUIPO CONTRATISTA",100,0
"8337","EQUIPO CONTRATISTA",100,0
"8338","EQUIPO CONTRATISTA",100,0
"8339","EQUIPO CONTRATISTA",100,0
"8340","EQUIPO CONTRATISTA",100,0
"8341","EQUIPO CONTRATISTA",100,0
"8342","EQUIPO CONTRATISTA",100,0
"8343","EQUIPO CONTRATISTA",100,0
"8344","EQUIPO CONTRATISTA",100,0
"8345","EQUIPO CONTRATISTA",100,0
"8346","EQUIPO CONTRATISTA",100,0
"8347","EQUIPO CONTRATISTA",100,0
"8348","EQUIPO CONTRATISTA",100,0
"8349","EQUIPO CONTRATISTA",100,0
"8350","EQUIPO CONTRATISTA",100,0
"8351","EQUIPO CONTRATISTA",100,0
"8352","EQUIPO CONTRATISTA",100,0
"8353","EQUIPO CONTRATISTA",100,0
"8354","EQUIPO CONTRATISTA",100,0
"8355","EQUIPO CONTRATISTA",100,0
"8356","EQUIPO CONTRATISTA",100,0
"8357","EQUIPO CONTRATISTA",100,0
"8358","EQUIPO CONTRATISTA",100,0
"8359","EQUIPO CONTRATISTA",100,0
"8360","EQUIPO CONTRATISTA",100,0
"8361","EQUIPO CONTRATISTA",100,0
"8362","EQUIPO CONTRATISTA",100,0
"8363","EQUIPO CONTRATISTA",100,0
"8364","EQUIPO CONTRATISTA",100,0
"8365","EQUIPO CONTRATISTA",100,0
"8366","EQUIPO CONTRATISTA",100,0
"8367","EQUIPO CONTRATISTA",100,0
"8368","EQUIPO CONTRATISTA",100,0
"8369","EQUIPO CONTRATISTA",100,0
"8370","EQUIPO CONTRATISTA",100,0
"8371","EQUIPO CONTRATISTA",100,0
"8372","EQUIPO CONTRATISTA",100,0
"8373","EQUIPO CONTRATISTA",100,0
"8374","EQUIPO CONTRATISTA",100,0
"8375","EQUIPO CONTRATISTA",100,0
"8376","EQUIPO CONTRATISTA",100,0
"8377","EQUIPO CONTRATISTA",100,0
"8378","EQUIPO CONTRATISTA",100,0
"8379","EQUIPO CONTRATISTA",100,0
"8380","EQUIPO CONTRATISTA",100,0
"8381","EQUIPO CONTRATISTA",100,0
"8382","EQUIPO CONTRATISTA",100,0
"8383","EQUIPO CONTRATISTA",100,0
"8384","EQUIPO CONTRATISTA",100,0
"8385","EQUIPO CONTRATISTA",100,0
"8386","EQUIPO CONTRATISTA",100,0
"8387","EQUIPO CONTRATISTA",100,0
"8388","EQUIPO CONTRATISTA",100,0
"8389","EQUIPO CONTRATISTA",100,0
"8390","EQUIPO CONTRATISTA",100,0
"8391","EQUIPO CONTRATISTA",100,0
"8392","EQUIPO CONTRATISTA",100,0
"8393","EQUIPO CONTRATISTA",100,0
"8394","EQUIPO CONTRATISTA",100,0
"8395","EQUIPO CONTRATISTA",100,0
"8396","EQUIPO CONTRATISTA",100,0
"8397","EQUIPO CONTRATISTA",100,0
"8398","EQUIPO CONTRATISTA",100,0
"8399","EQUIPO CONTRATISTA",100,0
"8400","EQUIPO CONTRATISTA",100,0
"8401","EQUIPO CONTRATISTA",100,0
"8402","EQUIPO CONTRATISTA",100,0
"8403","EQUIPO CONTRATISTA",100,0
"8404","EQUIPO CONTRATISTA",100,0
"8405","EQUIPO CONTRATISTA",100,0
"8406","EQUIPO CONTRATISTA",100,0
"8407","EQUIPO CONTRATISTA",100,0
"8408","EQUIPO CONTRATISTA",100,0
"8409","EQUIPO CONTRATISTA",100,0
"8410","EQUIPO CONTRATISTA",100,0
"8411","EQUIPO CONTRATISTA",100,0
"8412","EQUIPO CONTRATISTA",100,0
"8413","EQUIPO CONTRATISTA",100,0
"8414","EQUIPO CONTRATISTA",100,0
"8415","EQUIPO CONTRATISTA",100,0
"8416","EQUIPO CONTRATISTA",100,0
"8417","EQUIPO CONTRATISTA",100,0
"8418","EQUIPO CONTRATISTA",100,0
"8419","EQUIPO CONTRATISTA",100,0
"8420","EQUIPO CONTRATISTA",100,0
"8421","EQUIPO CONTRATISTA",100,0
"8422","EQUIPO CONTRATISTA",100,0
"8423","EQUIPO CONTRATISTA",100,0
"8424","EQUIPO CONTRATISTA",100,0
"8425","EQUIPO CONTRATISTA",100,0
"8426","EQUIPO CONTRATISTA",100,0
"8427","EQUIPO CONTRATISTA",100,0
"8428","EQUIPO CONTRATISTA",100,0
"8429","EQUIPO CONTRATISTA",100,0
"8430","EQUIPO CONTRATISTA",100,0
"8431","EQUIPO CONTRATISTA",100,0
"8432","EQUIPO CONTRATISTA",100,0
"8433","EQUIPO CONTRATISTA",100,0
"8434","EQUIPO CONTRATISTA",100,0
"8435","EQUIPO CONTRATISTA",100,0
"8436","EQUIPO CONTRATISTA",100,0
"8437","EQUIPO CONTRATISTA",100,0
"8438","EQUIPO CONTRATISTA",100,0
"8439","EQUIPO CONTRATISTA",100,0
"8440","EQUIPO CONTRATISTA",100,0
"8441","EQUIPO CONTRATISTA",100,0
"8442","EQUIPO CONTRATISTA",100,0
"8443","EQUIPO ELECTRONICO",100,0
"8444","EQUIPO CONTRATISTA",100,0
"8445","EQUIPO CONTRATISTA",100,0
"8446","VIBIA",100,0
"8447","EQUIPO CONTRATISTA",100,0
"8448","EQUIPO ELECTRONICO",100,0
"8449","EQUIPO ELECTRONICO",100,0
"8450","EQUIPO ELECTRONICO",100,0
"8451","EQUIPO ELECTRONICO",100,0
"8452","EQUIPO ELECTRONICO",100,0
"8453","EQUIPO ELECTRONICO",100,0
"8454","EQUIPO ELECTRONICO",100,0
"8455","EQUIPO ELECTRONICO",100,0
"8456","EQUIPO ELECTRONICO",100,0
"8457","EQUIPO CONTRATISTA",100,0
"8458","EQUIPO CONTRATISTA",100,0
"8459","EQUIPO CONTRATISTA",100,0
"8460","EQUIPO CONTRATISTA",100,0
"8461","EQUIPO CONTRATISTA",100,0
"8462","EQUIPO CONTRATISTA",100,0
"8463","EQUIPO CONTRATISTA",100,0
"8464","EQUIPO CONTRATISTA",100,0
"8465","EQUIPO CONTRATISTA",100,0
"8466","EQUIPO CONTRATISTA",100,0
"8467","EQUIPO CONTRATISTA",100,0
"8468","EQUIPO CONTRATISTA",100,0
"8469","EQUIPO CONTRATISTA",100,0
"8470","EQUIPO CONTRATISTA",100,0
"8471","EQUIPO CONTRATISTA",100,0
